file,path,prediction,energy
916.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/916.jpg,usable,-1.3132129
917.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/917.jpg,usable,-1.3131182
484.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/484.jpg,unusable,-1.2806313
241.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/241.jpg,usable,-1.3126967
161.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/161.jpg,usable,-1.2285508
800.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/800.jpg,unusable,-1.3016855
615.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/615.jpg,unusable,-1.3132446
603.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/603.jpg,usable,-1.3130845
242.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/242.jpg,unusable,-1.201159
646.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/646.jpg,unusable,-1.2240647
992.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/992.jpg,usable,-1.3112149
126.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/126.jpg,usable,-1.3132539
666.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/666.jpg,usable,-1.3043683
491.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/491.jpg,usable,-1.3131882
947.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/947.jpg,usable,-1.3093154
463.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/463.jpg,usable,-1.2759042
730.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/730.jpg,usable,-1.2984345
171.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/171.jpg,unusable,-1.3091046
470.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/470.jpg,usable,-1.3115923
605.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/605.jpg,usable,-1.3128077
217.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/217.jpg,usable,-1.2950516
622.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/622.jpg,unusable,-1.1981584
548.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/548.jpg,usable,-1.3121102
220.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/220.jpg,usable,-1.3123899
733.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/733.jpg,usable,-1.2700245
189.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/189.jpg,unusable,-1.2510049
128.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/128.jpg,usable,-1.2664422
697.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/697.jpg,usable,-1.2973902
566.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/566.jpg,usable,-1.2882192
447.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/447.jpg,unusable,-1.2888384
563.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/563.jpg,usable,-1.2914557
359.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/359.jpg,usable,-1.255898
180.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/180.jpg,unusable,-1.2805035
23.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/23.jpg,usable,-1.3101697
989.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/989.jpg,usable,-1.3116872
672.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/672.jpg,usable,-1.3003924
261.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/261.jpg,usable,-1.2001094
880.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/880.jpg,usable,-1.3132143
294.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/294.jpg,usable,-1.2918317
506.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/506.jpg,usable,-1.2985438
179.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/179.jpg,unusable,-1.3066666
962.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/962.jpg,usable,-1.3003633
864.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/864.jpg,unusable,-1.3132505
630.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/630.jpg,usable,-1.3090506
860.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/860.jpg,usable,-1.3129284
514.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/514.jpg,usable,-1.3122365
105.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/105.jpg,unusable,-1.3128812
997.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/997.jpg,usable,-1.2229152
985.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/985.jpg,usable,-1.3121836
391.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/391.jpg,unusable,-1.3131009
143.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/143.jpg,usable,-1.2246819
406.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/406.jpg,unusable,-1.3132616
854.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/854.jpg,unusable,-1.2499175
301.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/301.jpg,usable,-1.2984412
628.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/628.jpg,usable,-1.2098448
613.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/613.jpg,unusable,-1.1947771
138.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/138.jpg,usable,-1.2189448
995.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/995.jpg,usable,-1.225455
497.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/497.jpg,usable,-1.3128339
639.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/639.jpg,usable,-1.3001297
515.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/515.jpg,usable,-1.3113194
968.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/968.jpg,unusable,-1.3125558
417.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/417.jpg,usable,-1.3128312
894.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/894.jpg,unusable,-1.2822633
972.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/972.jpg,usable,-1.3124791
693.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/693.jpg,unusable,-1.3104379
966.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/966.jpg,usable,-1.3118995
695.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/695.jpg,usable,-1.2757623
559.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/559.jpg,usable,-1.3132553
640.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/640.jpg,usable,-1.2713019
24.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/24.jpg,usable,-1.2821797
828.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/828.jpg,usable,-1.1932857
590.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/590.jpg,unusable,-1.2551868
734.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/734.jpg,unusable,-1.2702327
969.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/969.jpg,usable,-1.3131039
319.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/319.jpg,usable,-1.3102328
853.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/853.jpg,unusable,-1.2450653
583.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/583.jpg,usable,-1.3131576
265.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/265.jpg,usable,-1.293114
724.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/724.jpg,usable,-1.311564
466.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/466.jpg,unusable,-1.3132461
761.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/761.jpg,unusable,-1.2835305
717.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/717.jpg,unusable,-1.2490989
225.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/225.jpg,usable,-1.3122945
302.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/302.jpg,unusable,-1.1952019
148.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/148.jpg,usable,-1.3130498
387.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/387.jpg,unusable,-1.2232928
765.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/765.jpg,unusable,-1.3071101
918.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/918.jpg,usable,-1.2141409
240.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/240.jpg,usable,-1.2531092
46.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/46.jpg,unusable,-1.2148299
508.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/508.jpg,unusable,-1.3126533
362.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/362.jpg,usable,-1.3065059
970.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/970.jpg,usable,-1.3129027
244.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/244.jpg,usable,-1.2521323
338.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/338.jpg,usable,-1.3114722
582.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/582.jpg,usable,-1.2431395
430.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/430.jpg,usable,-1.3131711
596.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/596.jpg,unusable,-1.3120337
608.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/608.jpg,unusable,-1.2505715
3.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/3.jpg,unusable,-1.3117005
978.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/978.jpg,usable,-1.3131135
627.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/627.jpg,usable,-1.2949836
397.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/397.jpg,unusable,-1.295162
450.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/450.jpg,unusable,-1.3129748
150.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/150.jpg,usable,-1.2637482
215.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/215.jpg,usable,-1.2664486
107.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/107.jpg,usable,-1.2760317
564.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/564.jpg,unusable,-1.3067875
74.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/74.jpg,usable,-1.2791535
37.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/37.jpg,unusable,-1.3125834
554.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/554.jpg,unusable,-1.3131537
459.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/459.jpg,usable,-1.2651263
891.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/891.jpg,usable,-1.3043822
768.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/768.jpg,unusable,-1.2334766
941.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/941.jpg,unusable,-1.2005063
154.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/154.jpg,usable,-1.3131446
375.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/375.jpg,usable,-1.2133896
410.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/410.jpg,usable,-1.3109541
81.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/81.jpg,usable,-1.3132434
507.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/507.jpg,usable,-1.298219
555.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/555.jpg,usable,-1.3129027
165.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/165.jpg,usable,-1.3112183
163.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/163.jpg,unusable,-1.2318876
339.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/339.jpg,usable,-1.2981406
409.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/409.jpg,usable,-1.3082491
787.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/787.jpg,unusable,-1.3038783
811.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/811.jpg,usable,-1.209737
248.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/248.jpg,usable,-1.2554151
670.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/670.jpg,unusable,-1.3132616
313.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/313.jpg,usable,-1.3131347
892.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/892.jpg,unusable,-1.3120937
626.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/626.jpg,usable,-1.313258
668.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/668.jpg,usable,-1.3132503
884.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/884.jpg,unusable,-1.2603892
872.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/872.jpg,usable,-1.312288
197.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/197.jpg,usable,-1.2823049
431.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/431.jpg,usable,-1.2761657
665.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/665.jpg,usable,-1.2748954
489.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/489.jpg,usable,-1.2913688
118.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/118.jpg,usable,-1.31319
25.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/25.jpg,usable,-1.3131483
55.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/55.jpg,usable,-1.2309155
43.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/43.jpg,usable,-1.3116593
192.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/192.jpg,usable,-1.2975336
323.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/323.jpg,usable,-1.3090289
938.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/938.jpg,usable,-1.3128501
425.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/425.jpg,unusable,-1.3032119
53.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/53.jpg,usable,-1.2935649
147.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/147.jpg,usable,-1.3120666
283.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/283.jpg,usable,-1.3093442
286.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/286.jpg,usable,-1.2308574
983.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/983.jpg,usable,-1.2802371
825.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/825.jpg,usable,-1.3009819
870.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/870.jpg,unusable,-1.2572571
159.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/159.jpg,unusable,-1.2434154
324.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/324.jpg,usable,-1.2296007
705.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/705.jpg,usable,-1.3064413
542.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/542.jpg,usable,-1.3058331
719.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/719.jpg,usable,-1.2169566
933.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/933.jpg,usable,-1.1985978
439.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/439.jpg,usable,-1.3077675
416.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/416.jpg,usable,-1.3131564
836.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/836.jpg,unusable,-1.2056047
879.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/879.jpg,usable,-1.3120716
68.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/68.jpg,usable,-1.3119961
173.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/173.jpg,unusable,-1.312533
944.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/944.jpg,unusable,-1.311154
766.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/766.jpg,usable,-1.3070043
702.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/702.jpg,usable,-1.3132464
177.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/177.jpg,usable,-1.3120353
871.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/871.jpg,usable,-1.3132564
741.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/741.jpg,usable,-1.2890027
831.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/831.jpg,usable,-1.1946965
634.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/634.jpg,usable,-1.3132532
629.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/629.jpg,usable,-1.2866666
764.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/764.jpg,unusable,-1.1977787
311.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/311.jpg,usable,-1.3091307
125.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/125.jpg,usable,-1.3013264
233.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/233.jpg,usable,-1.2340366
349.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/349.jpg,unusable,-1.1933867
415.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/415.jpg,usable,-1.3121006
858.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/858.jpg,usable,-1.3132386
181.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/181.jpg,unusable,-1.1993086
849.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/849.jpg,usable,-1.3132583
250.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/250.jpg,usable,-1.2057204
623.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/623.jpg,usable,-1.3132355
843.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/843.jpg,usable,-1.3010416
902.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/902.jpg,usable,-1.3066938
124.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/124.jpg,usable,-1.2414439
620.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/620.jpg,unusable,-1.3132592
533.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/533.jpg,usable,-1.3131621
914.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/914.jpg,usable,-1.3112173
120.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/120.jpg,usable,-1.3129609
808.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/808.jpg,usable,-1.3132367
337.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/337.jpg,usable,-1.3107742
525.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/525.jpg,usable,-1.3129592
108.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/108.jpg,usable,-1.3131748
560.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Lilium columbianum/560.jpg,usable,-1.2926493
