file,path,prediction,energy
999.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Hedera helix/999.jpg,usable,-1.3132147
0.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/0.jpg,usable,-1.3125644
1.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/1.jpg,unusable,-1.2614808
10.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/10.jpg,usable,-1.3128338
100.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/100.jpg,unusable,-1.2012718
101.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/101.jpg,unusable,-1.1989691
102.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/102.jpg,usable,-1.3012724
103.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/103.jpg,unusable,-1.3021388
104.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/104.jpg,usable,-1.3088965
105.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/105.jpg,usable,-1.1964489
106.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/106.jpg,usable,-1.3030767
107.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/107.jpg,unusable,-1.3110106
108.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/108.jpg,usable,-1.3115075
109.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/109.jpg,usable,-1.3130789
11.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/11.jpg,unusable,-1.302252
110.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/110.jpg,usable,-1.3111947
111.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/111.jpg,unusable,-1.3132544
112.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/112.jpg,unusable,-1.2976338
113.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/113.jpg,unusable,-1.3079044
114.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/114.jpg,unusable,-1.3129929
115.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/115.jpg,unusable,-1.3132238
116.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/116.jpg,unusable,-1.3007399
117.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/117.jpg,usable,-1.2422667
118.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/118.jpg,usable,-1.3125834
119.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/119.jpg,usable,-1.3115318
12.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/12.jpg,unusable,-1.2976712
120.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/120.jpg,usable,-1.313229
121.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/121.jpg,usable,-1.3101578
122.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/122.jpg,usable,-1.2536385
123.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/123.jpg,usable,-1.3128673
124.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/124.jpg,unusable,-1.308586
125.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/125.jpg,unusable,-1.1972208
126.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/126.jpg,unusable,-1.2725004
127.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/127.jpg,usable,-1.3132468
128.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/128.jpg,usable,-1.312262
129.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/129.jpg,unusable,-1.3122705
13.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/13.jpg,unusable,-1.305707
130.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/130.jpg,usable,-1.2252171
131.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/131.jpg,usable,-1.2997898
132.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/132.jpg,usable,-1.3129368
133.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/133.jpg,usable,-1.3132474
134.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/134.jpg,usable,-1.3132597
135.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/135.jpg,usable,-1.3131425
136.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/136.jpg,unusable,-1.3129473
137.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/137.jpg,usable,-1.3108612
138.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/138.jpg,usable,-1.2371914
139.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/139.jpg,usable,-1.2700388
14.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/14.jpg,usable,-1.2941402
140.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/140.jpg,usable,-1.3023359
141.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/141.jpg,usable,-1.2909627
142.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/142.jpg,usable,-1.3125538
143.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/143.jpg,usable,-1.2791486
144.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/144.jpg,unusable,-1.3130668
145.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/145.jpg,unusable,-1.3132583
146.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/146.jpg,unusable,-1.3131943
147.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/147.jpg,usable,-1.3131578
148.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/148.jpg,usable,-1.3052197
149.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/149.jpg,unusable,-1.2054584
15.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/15.jpg,unusable,-1.2281313
150.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/150.jpg,unusable,-1.2447412
151.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/151.jpg,unusable,-1.2937337
152.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/152.jpg,usable,-1.3124319
153.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/153.jpg,unusable,-1.2268631
154.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/154.jpg,usable,-1.3125077
155.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/155.jpg,usable,-1.3132094
156.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/156.jpg,usable,-1.3132616
157.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/157.jpg,usable,-1.3132612
158.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/158.jpg,unusable,-1.2266364
159.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/159.jpg,usable,-1.2779295
16.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/16.jpg,usable,-1.3126093
160.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/160.jpg,usable,-1.2965307
161.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/161.jpg,unusable,-1.1956024
162.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/162.jpg,usable,-1.3123791
163.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/163.jpg,usable,-1.3132483
164.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/164.jpg,usable,-1.2587473
165.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/165.jpg,usable,-1.3113173
166.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/166.jpg,unusable,-1.1938902
167.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/167.jpg,usable,-1.3072604
168.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/168.jpg,unusable,-1.3125765
169.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/169.jpg,unusable,-1.203913
17.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/17.jpg,usable,-1.3059205
170.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/170.jpg,unusable,-1.2999854
171.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/171.jpg,usable,-1.3132119
172.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/172.jpg,usable,-1.262069
173.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/173.jpg,usable,-1.3129867
174.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/174.jpg,usable,-1.266567
175.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/175.jpg,usable,-1.2679113
176.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/176.jpg,usable,-1.3132567
177.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/177.jpg,usable,-1.3132582
178.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/178.jpg,usable,-1.3101709
179.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/179.jpg,usable,-1.3131787
18.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/18.jpg,unusable,-1.3083855
180.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/180.jpg,usable,-1.3095205
181.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/181.jpg,unusable,-1.2759628
182.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/182.jpg,unusable,-1.3131543
183.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/183.jpg,usable,-1.3132422
184.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/184.jpg,unusable,-1.2775109
185.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/185.jpg,usable,-1.3112565
186.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/186.jpg,usable,-1.3124826
187.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/187.jpg,unusable,-1.3132541
188.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/188.jpg,usable,-1.3125277
189.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/189.jpg,unusable,-1.3132616
19.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/19.jpg,unusable,-1.2383187
190.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/190.jpg,unusable,-1.3132269
191.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/191.jpg,usable,-1.3130162
192.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/192.jpg,usable,-1.3043345
193.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/193.jpg,unusable,-1.2693461
194.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/194.jpg,unusable,-1.3114692
195.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/195.jpg,unusable,-1.2563021
196.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/196.jpg,unusable,-1.3130704
197.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/197.jpg,unusable,-1.3127635
198.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/198.jpg,unusable,-1.3132501
199.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/199.jpg,unusable,-1.3126516
2.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/2.jpg,usable,-1.3132474
20.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/20.jpg,usable,-1.2393281
200.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/200.jpg,unusable,-1.3127679
201.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/201.jpg,unusable,-1.3131987
202.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/202.jpg,unusable,-1.3121872
203.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/203.jpg,unusable,-1.3132231
204.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/204.jpg,unusable,-1.3115127
205.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/205.jpg,unusable,-1.2637169
206.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/206.jpg,unusable,-1.3060129
207.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/207.jpg,usable,-1.1941311
208.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/208.jpg,usable,-1.2807999
209.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/209.jpg,unusable,-1.2431008
21.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/21.jpg,usable,-1.2841506
210.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/210.jpg,usable,-1.195359
211.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/211.jpg,unusable,-1.3123288
212.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/212.jpg,unusable,-1.3132614
213.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/213.jpg,unusable,-1.3130127
214.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/214.jpg,unusable,-1.2058413
215.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/215.jpg,unusable,-1.3118187
216.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/216.jpg,usable,-1.3115008
217.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/217.jpg,usable,-1.2985173
218.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/218.jpg,usable,-1.2296529
219.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/219.jpg,unusable,-1.240172
22.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/22.jpg,usable,-1.2967474
220.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/220.jpg,unusable,-1.3013066
221.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/221.jpg,usable,-1.3131025
222.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/222.jpg,unusable,-1.3126429
223.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/223.jpg,unusable,-1.3080482
224.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/224.jpg,usable,-1.2772349
225.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/225.jpg,usable,-1.3131897
226.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/226.jpg,unusable,-1.2261258
227.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/227.jpg,unusable,-1.1942358
228.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/228.jpg,unusable,-1.312232
229.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/229.jpg,unusable,-1.3125364
23.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/23.jpg,usable,-1.3065519
230.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/230.jpg,unusable,-1.3132186
231.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/231.jpg,usable,-1.3116176
232.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/232.jpg,usable,-1.2748264
233.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/233.jpg,unusable,-1.2028966
234.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/234.jpg,unusable,-1.3132217
235.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/235.jpg,unusable,-1.3131266
236.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/236.jpg,unusable,-1.1951311
237.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/237.jpg,usable,-1.2904714
238.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/238.jpg,usable,-1.3083398
239.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/239.jpg,unusable,-1.3040363
24.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/24.jpg,usable,-1.3048275
240.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/240.jpg,unusable,-1.313206
241.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/241.jpg,unusable,-1.2938676
242.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/242.jpg,unusable,-1.2453675
243.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/243.jpg,unusable,-1.2288129
244.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/244.jpg,usable,-1.2736901
245.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/245.jpg,unusable,-1.3074958
246.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/246.jpg,unusable,-1.312458
247.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/247.jpg,usable,-1.3132555
248.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/248.jpg,usable,-1.289082
249.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/249.jpg,usable,-1.2976222
25.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/25.jpg,usable,-1.3112969
250.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/250.jpg,usable,-1.2110177
251.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/251.jpg,usable,-1.3130662
252.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/252.jpg,usable,-1.3132612
253.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/253.jpg,usable,-1.3034581
254.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/254.jpg,usable,-1.3024539
255.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/255.jpg,unusable,-1.3131796
256.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/256.jpg,usable,-1.2807021
257.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/257.jpg,unusable,-1.3011547
258.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/258.jpg,usable,-1.3130394
259.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/259.jpg,unusable,-1.3132325
26.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/26.jpg,usable,-1.3080746
260.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/260.jpg,usable,-1.3122983
261.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/261.jpg,unusable,-1.2014908
262.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/262.jpg,usable,-1.3123468
263.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/263.jpg,usable,-1.232095
264.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/264.jpg,unusable,-1.2962523
265.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/265.jpg,usable,-1.246235
266.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/266.jpg,usable,-1.3110834
267.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/267.jpg,usable,-1.3099729
268.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/268.jpg,usable,-1.309946
269.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/269.jpg,usable,-1.3131218
27.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/27.jpg,unusable,-1.2156533
270.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/270.jpg,usable,-1.3132012
271.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/271.jpg,usable,-1.3132012
272.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/272.jpg,usable,-1.2935971
273.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/273.jpg,usable,-1.3041059
274.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/274.jpg,usable,-1.2043421
275.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Heracleum maximum/275.jpg,usable,-1.2613841
